1000000033593100	17.9008595	46.5891863	Kossuth Lajos utca
1000000033740054	16.7791801	46.8133927	Kossuth Lajos utca
1000000033777066	16.5458537	46.6237581	Kossuth út
1000000033793701	16.8604383	46.6661967	Kossuth Lajos út
1000000033793706	16.8624988	46.6643786	Kossuth Lajos út
1000000034230257	18.9192110	47.4365777	Kossuth köz
1000000034291631	17.1867614	46.7854728	Kossuth Lajos utca
1000000034505120	18.6683939	47.7277654	Kossuth Lajos utca
1000000034570919	20.5365443	47.7215484	Kossuth Lajos utca
1000000034875260	18.5854061	45.8669973	Kossuth Lajos utca
1000000034875388	18.8055930	47.7135804	Kossuth Lajos utca
1000000034875389	18.8114924	47.7132446	Kossuth Lajos utca
1000000034875956	18.4601226	45.9968257	Kossuth Lajos utca
1000000034878451	18.0471148	45.9061747	Kossuth utca
1000000034913821	18.4937153	46.2551999	Kossuth Lajos utca
1000000034993677	18.0257962	45.8243948	Kossuth utca
1000000034993971	18.0752028	45.8658706	Kossuth Lajos utca
1000000034994475	18.1022687	45.8248837	Kossuth utca
1000000034994544	18.1168985	45.8104560	Kossuth Lajos utca
1000000034994585	18.1074482	45.8163317	Kossuth Lajos utca
1000000034994603	18.1654353	45.8361357	Kossuth utca
1000000034994896	18.1674606	45.8101617	Kossuth Lajos utca
1000000034995637	18.1718223	45.9049060	Kossuth Lajos utca
1000000034995888	18.5064859	45.8765508	Kossuth Lajos utca
1000000034997540	18.0410849	45.9063817	Kossuth utca
1000000034997583	18.0409942	45.9053544	Kossuth utca
1000000034998270	18.4306014	46.1723839	Kossuth Lajos utca
1000000034999125	18.5256850	46.2187126	Kossuth utca
1000000034999702	18.6568728	46.2532651	Kossuth utca
1000000035001001	19.0408360	46.0274422	Kossuth Lajos utca
1000000035031469	19.2070727	46.0408248	Kossuth Lajos utca
1000000035031520	19.3241167	46.1303650	Kossuth Lajos utca
1000000035072179	19.1397639	46.2484037	Kossuth Lajos utca
1000000035137328	17.9470811	46.2238232	Kossuth Lajos utca
1000000035137356	17.9466170	46.2225630	Kossuth Lajos utca
1000000035137388	17.9449857	46.2208224	Kossuth Lajos utca
1000000035161688	16.9393296	46.3167311	Kossuth Lajos utca
1000000035205488	16.6509507	46.5915906	Kossuth Lajos utca
1000000035272483	18.7763827	46.0828645	Kossuth Lajos utca
1000000035360968	22.8038770	47.9047160	Kossuth utca
1000000035361264	22.8017352	47.9290061	Kossuth utca
1000000035361414	22.7989018	47.9196422	Kossuth utca
1000000035372138	22.4506013	48.1967343	Kossuth út
1000000035372635	22.2883589	48.2243789	Kossuth Lajos utca
1000000035399164	22.3477848	48.0879086	Kossuth utca
1000000035399680	22.4636859	47.9360528	Kossuth utca
1000000035399704	22.5231646	47.9175637	Kossuth Lajos utca
1000000035399856	22.6075488	47.9062353	Kossuth Lajos út
1000000035401803	21.2648000	46.9279856	Kossuth Lajos utca
1000000035401991	21.3475045	46.8987258	Kossuth utca
1000000035429349	22.3056347	48.1284692	Kossuth Lajos utca
1000000035429526	22.0994500	48.1406617	Kossuth Lajos utca
1000000035429560	22.0745604	47.9991778	Kossuth Lajos utca
1000000035469775	18.9350745	47.5120286	Kossuth Lajos utca
1000000035469777	18.9357448	47.5116272	Kossuth köz
1000000035538797	21.9704978	48.3505709	Kossuth Lajos utca
1000000035540028	21.8257880	48.0144708	Kossuth Lajos utca
1000000035541902	20.6332371	47.3739647	Kossuth Lajos utca
1000000035550227	18.7413693	47.7912712	Kossuth Lajos utca
1000000035572688	20.3837006	46.9041629	Kossuth Lajos út
1000000035607341	18.6798323	45.9960615	Kossuth Lajos utca
1000000035765865	18.5636413	46.0350808	Kossuth utca
1000000035765875	18.5641990	46.0386903	Kossuth utca
